Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
jenkins,jenkins.security,ResourceDomainTest,98.0,43.0,8.0,8.0,0.5588235294117647,0.4444444444444444
jenkins,jenkins.security,RootActionImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security,FilePathSecureTest,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,jenkins.security,Security3430Test,131.0,126.0,13.0,9.0,0.9375,0.5294117647058824
jenkins,jenkins.security,AgentVersionCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ConfirmBouncyCastleLibrary,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,Exploit,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,LogMessageContainsString,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,jenkins.security,BasicHeaderProcessorTest,61.0,56.0,9.0,5.0,0.8181818181818182,0.4166666666666667
jenkins,jenkins.security,WhoAmI,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security,SpySecurityListenerImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security,Security2779Test,21.0,21.0,7.0,5.0,0.9166666666666666,0.5714285714285714
jenkins,jenkins.security,ViewHolder,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security,Security637Test,46.0,14.0,4.0,4.0,0.85,0.15384615384615385
jenkins,jenkins.security,URLHandlerCallable,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,URLBuilderCallable,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,URLTransferCallable,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,URLJobProperty,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,jenkins.security,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security,Security2776Test,21.0,21.0,7.0,2.0,0.9166666666666666,0.0
jenkins,jenkins.security,ViewHolder,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security,Jenkins67105Test,13.0,11.0,4.0,4.0,0.8,0.6666666666666666
jenkins,jenkins.security,GuavaBuilder,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,ArrayListMultimapCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,HashMultimapCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,Security2458Test,65.0,64.0,11.0,10.0,0.9545454545454546,0.8333333333333334
jenkins,jenkins.security,CallableCaller,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,BadCallable,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security,EvilCallable,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security,GoodCallable,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security,SecurityListener,105.0,0.0,15.0,2.0,0.6428571428571429,0.13333333333333333
jenkins,jenkins.security,RedactSecretJsonInErrorMessageSanitizer,15.0,0.0,6.0,2.0,1.05,0.3333333333333333
jenkins,jenkins.security,Roles,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,HMACConfidentialKey,41.0,27.0,5.0,4.0,0.86,0.18181818181818182
jenkins,jenkins.security,HexStringConfidentialKey,0.0,0.0,1.0,1.0,0.6666666666666666,0.0
jenkins,jenkins.security,UserDetailsCache,9.0,0.0,2.0,2.0,0.6285714285714287,0.25
jenkins,jenkins.security,Retriever,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,QueueItemAuthenticator,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security,SuspiciousRequestFilter,3.0,0.0,3.0,3.0,1.0,1.0
jenkins,jenkins.security,BasicHeaderProcessor,32.0,28.0,6.0,3.0,0.8333333333333333,0.3333333333333333
jenkins,jenkins.security,FIPS140,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ExtendedReadSecretRedaction,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ImpersonatingUserDetailsService,2.0,1.0,2.0,1.0,0.5,0.0
jenkins,jenkins.security,AcegiSecurityExceptionFilter,10.0,0.0,5.0,4.0,0.0,0.8
jenkins,jenkins.security,UpdateSiteWarningsMonitor,36.0,0.0,9.0,5.0,0.0,0.5555555555555556
jenkins,jenkins.security,ImpersonatingExecutorService,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,CustomClassFilter,25.0,22.0,7.0,7.0,0.9285714285714286,-1.0
jenkins,jenkins.security,Static,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,jenkins.security,Contributed,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,jenkins.security,SecureRequester,3.0,0.0,3.0,3.0,1.25,-1.0
jenkins,jenkins.security,Default,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ExtendedReadRedaction,3.0,0.0,3.0,1.0,0.0,-1.0
jenkins,jenkins.security,BasicHeaderApiTokenAuthenticator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,SlaveToMasterCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,NotReallyRoleSensitiveCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,RSAConfidentialKey,9.0,8.0,4.0,3.0,0.9166666666666667,0.6
jenkins,jenkins.security,QueueItemAuthenticatorDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,QueueItemAuthenticatorProvider,19.0,17.0,5.0,4.0,0.8333333333333334,0.5714285714285714
jenkins,jenkins.security,IteratorImpl,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
jenkins,jenkins.security,IterableImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ConfidentialStore,49.0,43.0,7.0,7.0,0.85,0.5454545454545454
jenkins,jenkins.security,Mock,9.0,3.0,2.0,2.0,0.8,0.3333333333333333
jenkins,jenkins.security,LastGrantedAuthoritiesProperty,42.0,39.0,8.0,6.0,0.8888888888888888,0.6
jenkins,jenkins.security,SecurityListenerImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security,DescriptorImpl,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security,ResourceDomainRootAction,129.0,122.0,12.0,10.0,0.921875,0.35294117647058826
jenkins,jenkins.security,Redirection,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,InternalResourceRequest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,Token,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,jenkins.security,SecurityContextExecutorService,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security,ResourceDomainConfiguration,27.0,26.0,7.0,2.0,0.9285714285714286,0.25
jenkins,jenkins.security,ImpersonatingScheduledExecutorService,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security,MasterToSlaveCallable,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security,ClassFilterImpl,45.0,45.0,10.0,6.0,0.8888888888888888,0.5
jenkins,jenkins.security,ResourceDomainFilter,1.0,0.0,2.0,1.0,0.6666666666666667,0.0
jenkins,jenkins.security,BasicApiTokenHelper,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,RSADigitalSignatureConfidentialKey,3.0,0.0,3.0,3.0,1.0,1.0
jenkins,jenkins.security,BasicHeaderRealPasswordAuthenticator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ChannelConfigurator,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security,QueueItemAuthenticatorConfiguration,12.0,9.0,4.0,2.0,0.6,0.3333333333333333
jenkins,jenkins.security,ProviderImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,ResourceDomainRecommendation,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security,ApiTokenFilter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,NonSerializableSecurityContext,11.0,1.0,3.0,2.0,0.3333333333333333,0.2857142857142857
jenkins,jenkins.security,UpdateSiteWarningsConfiguration,22.0,16.0,5.0,4.0,0.5714285714285714,0.5
jenkins,jenkins.security,FrameOptionsPageDecorator,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security,BasicHeaderAuthenticator,6.0,0.0,4.0,2.0,0.0,0.5
jenkins,jenkins.security,DefaultConfidentialStore,35.0,25.0,4.0,2.0,0.8703703703703705,0.2
jenkins,jenkins.security,ApiCrumbExclusion,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,AuthenticationSuccessHandler,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,CryptoConfidentialKey,36.0,36.0,9.0,4.0,0.925,0.4444444444444444
jenkins,jenkins.security,ConfidentialKey,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
jenkins,jenkins.security,ApiTokenProperty,620.0,499.0,19.0,8.0,0.9457236842105263,0.1794871794871795
jenkins,jenkins.security,TokenInfoAndStats,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,DescriptorImpl,105.0,0.0,15.0,15.0,0.0,1.0
jenkins,jenkins.security,ImpersonatingUserDetailsService2,2.0,1.0,2.0,1.0,0.5,0.0
jenkins,jenkins.security,CryptoConfidentialKeyTest,0.0,0.0,2.0,2.0,0.75,0.0
jenkins,jenkins.security,RSADigitalSignatureConfidentialKeyTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.security,HexStringConfidentialKeyTest,6.0,0.0,5.0,5.0,1.3333333333333333,1.0
jenkins,jenkins.security,RedactSecretJsonInErrorMessageSanitizerTest,78.0,0.0,13.0,1.0,0.0,0.0
jenkins,jenkins.security,ConfidentialStoreRule,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,HMACConfidentialKeyTest,2.0,1.0,3.0,3.0,1.0,0.6666666666666666
jenkins,jenkins.security,ClassFilterImplSanityTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security,DefaultConfidentialStoreTest,5.0,4.0,3.0,1.0,0.8333333333333334,0.0
jenkins,jenkins.security,RSAConfidentialKeyTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.security.seed,UserSeedPropertyTest,45.0,24.0,6.0,6.0,0.45454545454545453,0.5
jenkins,jenkins.security.seed,UserSeedChangeListenerTest,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
jenkins,jenkins.security.seed,TestUserSeedChangeListener,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.seed,UserSeedSecurityListenerTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.seed,UserSeedPropertyRestartTest,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,jenkins.security.seed,UserSeedProperty,44.0,43.0,9.0,6.0,0.9814814814814815,0.5
jenkins,jenkins.security.seed,DescriptorImpl,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.security.seed,UserSeedSecurityListener,3.0,0.0,3.0,1.0,0.0,0.0
jenkins,jenkins.security.seed,UserSeedChangeListener,3.0,0.0,3.0,3.0,1.5,1.0
jenkins,jenkins.security.stapler,PreventRoutingTest,78.0,0.0,13.0,12.0,0.0,0.9230769230769231
jenkins,jenkins.security.stapler,TargetNull,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,TargetNewObject,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,NotARequest,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,CustomRoutingDecisionProviderTest,45.0,45.0,10.0,8.0,1.0,0.8
jenkins,jenkins.security.stapler,XxxBlacklister,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,OneMethodIsBlacklisted,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,Renderable,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security.stapler,StaplerDispatchValidatorTest,30.0,0.0,4.0,4.0,0.2727272727272727,0.3333333333333333
jenkins,jenkins.security.stapler,Base,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,Jelly,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,Groovy,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,Annotated,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,Whitelist,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,Extended,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,StaticRoutingDecisionProviderTest,666.0,0.0,40.0,40.0,0.9861111111111112,0.6486486486486487
jenkins,jenkins.security.stapler,ContentProvider,10.0,0.0,5.0,5.0,0.75,0.0
jenkins,jenkins.security.stapler,ActionWithWhitelist,10.0,0.0,5.0,5.0,1.25,1.0
jenkins,jenkins.security.stapler,GetterWithWhitelist,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
jenkins,jenkins.security.stapler,FieldWithWhitelist,0.0,0.0,4.0,4.0,0.0,0.0
jenkins,jenkins.security.stapler,DoActionFilterTest,7750.0,0.0,125.0,125.0,0.0,0.928
jenkins,jenkins.security.stapler,TestAccessModifierUrl,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,TestAccessModifier,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestNewRulesOk,435.0,0.0,30.0,30.0,0.0,1.0
jenkins,jenkins.security.stapler,HttpResponseChild,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,HttpResponseExceptionChild,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,ExceptionImplementingOnlyHttpResponse,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestNewRulesOkDynamic,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestNewRulesOkIndex,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestNewRulesOkDoIndex,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestNewRulesNotOk,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.stapler,TestNewRulesNotOkSpecialCases,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,A,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,B,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.stapler,ABCase,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,I,10.0,0.0,5.0,5.0,0.0,-1.0
jenkins,jenkins.security.stapler,J,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,IJCase,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,DynamicTest,21.0,21.0,7.0,7.0,1.0,1.0
jenkins,jenkins.security.stapler,Root,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.security.stapler,Security914Test,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security.stapler,StaticRoutingDecisionProvider2Test,28.0,28.0,8.0,8.0,1.0,1.0
jenkins,jenkins.security.stapler,Security867Test,65.0,64.0,11.0,11.0,0.9090909090909091,0.9166666666666666
jenkins,jenkins.security.stapler,RootAction1,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.stapler,RootAction3,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.stapler,StaplerRoutableFieldTest,36.0,0.0,19.0,19.0,1.125,0.8888888888888888
jenkins,jenkins.security.stapler,TestRootAction,0.0,0.0,11.0,11.0,0.0,0.0
jenkins,jenkins.security.stapler,JenkinsSupportAnnotationsTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,StaplerAbstractTest,180.0,170.0,16.0,9.0,0.9323308270676692,0.3
jenkins,jenkins.security.stapler,AbstractUnprotectedRootAction,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,Renderable,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security.stapler,ParentRenderable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,RenderablePoint,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,StaplerRoutableActionTest,91.0,0.0,14.0,14.0,0.0,1.0
jenkins,jenkins.security.stapler,TestNewRulesRoutableAction,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.security.stapler,TestNewRulesNonroutableAction,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.security.stapler,GetterMethodFilterTest,3570.0,0.0,85.0,85.0,0.9761904761904762,0.9764705882352941
jenkins,jenkins.security.stapler,TestWithReturnJavaPlatformObject,36.0,0.0,9.0,9.0,0.875,0.8888888888888888
jenkins,jenkins.security.stapler,TestWithReturnMultiple,45.0,0.0,10.0,10.0,0.0,1.0
jenkins,jenkins.security.stapler,TestWithReturnCoreObject,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestWithReturnPluginObject,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TestWithReturnThirdPartyObject,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,jenkins.security.stapler,TestWithReturnPrimitives,153.0,0.0,18.0,18.0,0.0,1.0
jenkins,jenkins.security.stapler,TestWithReturnWithinStaplerScope,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TypedFilterTest,561.0,0.0,34.0,34.0,0.0,1.0
jenkins,jenkins.security.stapler,GetTarget1,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetTarget2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetTarget3,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetTarget4,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetStaplerFallback1,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetStaplerFallback2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetStaplerFallback3,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetStaplerFallback4,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TypeImplementingStaplerProxy,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TypeExtendingTypeImplementingStaplerProxy,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,TypeImplementingStaplerProxy2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,TypeExtendingTypeImplementingStaplerProxy2,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,GetTypeImplementingStaplerProxy,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.stapler,GetDynamic1,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetDynamic2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetDynamic3,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,GetDynamic4,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,StaplerRoutableGetterTest,253.0,0.0,23.0,23.0,0.0,0.9565217391304348
jenkins,jenkins.security.stapler,TestRootAction,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.security.stapler,TestRootActionParent,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.security.stapler,TestRootActionChild,21.0,0.0,7.0,7.0,0.0,1.0
jenkins,jenkins.security.stapler,Security400Test,143.0,76.0,9.0,6.0,0.8416666666666666,0.14285714285714285
jenkins,jenkins.security.stapler,Work,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.security.stapler,SemaphoredBuilder,0.0,0.0,1.0,1.0,0.33333333333333326,0.0
jenkins,jenkins.security.stapler,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,WebMethodConstants,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.security.stapler,StaplerDispatchValidator,242.0,231.0,16.0,11.0,0.9297520661157024,0.34782608695652173
jenkins,jenkins.security.stapler,ValidatorCache,83.0,75.0,9.0,4.0,0.9230769230769231,0.2857142857142857
jenkins,jenkins.security.stapler,Validator,7.0,0.0,1.0,1.0,0.7,0.0
jenkins,jenkins.security.stapler,TypedFilter,21.0,0.0,7.0,4.0,0.8333333333333334,0.42857142857142855
jenkins,jenkins.security.stapler,StaticRoutingDecisionProvider,79.0,53.0,7.0,2.0,0.75,0.13333333333333333
jenkins,jenkins.security.stapler,RoutingDecisionProvider,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,StaplerFilteredActionListener,6.0,0.0,4.0,4.0,0.16666666666666666,0.0
jenkins,jenkins.security.stapler,DoActionFilter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.stapler,StaplerSignaturesTest,78.0,0.0,17.0,17.0,1.05,0.9230769230769231
jenkins,jenkins.security.stapler,SomeClass,21.0,0.0,10.0,10.0,1.1666666666666667,1.0
jenkins,jenkins.security.stapler,SomeSubclass,6.0,0.0,5.0,5.0,1.3333333333333333,1.0
jenkins,jenkins.security.apitoken,ApiTokenPropertyConfigurationTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.security.apitoken,ApiTokenStatsTest,5.0,4.0,3.0,1.0,0.6666666666666666,0.0
jenkins,jenkins.security.apitoken,ApiTokenStatsRestartTest,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,jenkins.security.apitoken,LegacyApiTokenAdministrativeMonitorTest,98.0,76.0,9.0,2.0,0.8444444444444444,0.125
jenkins,jenkins.security.apitoken,TokenUuidAndPlainValue,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.apitoken,ApiTokenStats,261.0,197.0,7.0,2.0,0.875,0.07692307692307693
jenkins,jenkins.security.apitoken,SingleTokenStats,14.0,7.0,2.0,2.0,0.8333333333333334,0.2857142857142857
jenkins,jenkins.security.apitoken,ApiTokenPropertyEnabledNewLegacyAdministrativeMonitor,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.apitoken,LegacyApiTokenAdministrativeMonitor,55.0,55.0,11.0,11.0,1.0,1.0
jenkins,jenkins.security.apitoken,RevokeAllSelectedModel,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,jenkins.security.apitoken,RevokeAllSelectedUserAndUuid,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,jenkins.security.apitoken,ApiTokenPropertyDisabledDefaultAdministrativeMonitor,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,jenkins.security.apitoken,ApiTokenStore,646.0,512.0,14.0,3.0,0.9473684210526315,0.075
jenkins,jenkins.security.apitoken,HashValue,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.security.apitoken,HashedToken,54.0,30.0,4.0,2.0,0.8166666666666668,0.15384615384615385
jenkins,jenkins.security.apitoken,ApiTokenPropertyConfiguration,33.0,30.0,6.0,6.0,0.875,0.6666666666666666
jenkins,jenkins.security.apitoken,ApiTokenStatsTest,26.0,16.0,5.0,5.0,0.5,0.5555555555555556
jenkins,jenkins.security.csrf,CSRFAdministrativeMonitorTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.security.csrf,CSRFAdministrativeMonitor,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.model,JenkinsLocationConfigurationTest,12.0,0.0,2.0,2.0,0.6666666666666666,0.25
jenkins,jenkins.model,JenkinsFutureDependencyGraphTest,49.0,43.0,6.0,4.0,0.875,0.36363636363636365
jenkins,jenkins.model,RebuildDependencyGraphController,12.0,9.0,3.0,3.0,0.8,0.5
jenkins,jenkins.model,UnlabeledLoadStatisticsTest,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,jenkins.model,JenkinsSystemReadPermissionTest,7.0,4.0,3.0,3.0,0.5833333333333334,0.6
jenkins,jenkins.model,JenkinsManagePermissionTest,75.0,30.0,7.0,6.0,0.4,0.375
jenkins,jenkins.model,ExtensionTypeHierarchyTest,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,jenkins.model,Animal,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.model,White,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.model,Swan,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.model,Crow,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.model,BuildDiscarderPropertyTest,5.0,4.0,3.0,1.0,0.6666666666666666,0.0
jenkins,jenkins.model,GlobalSCMRetryCountConfigurationTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.model,NodesRestartTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,jenkins.model,DummyAgent,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.model,TransientActionFactoryTest,164.0,157.0,15.0,15.0,0.9166666666666666,0.6842105263157895
jenkins,jenkins.model,TestItemFactory,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.model,MyAction,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,jenkins.model,LazyFactory,3.0,0.0,3.0,3.0,1.0,1.0
jenkins,jenkins.model,OldFactory,1.0,0.0,2.0,2.0,1.0,1.0
jenkins,jenkins.model,AllFactory,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,jenkins.model,MyProminentProjectAction,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.model,JenkinsSystemReadAndManagePermissionTest,29.0,22.0,5.0,5.0,0.71875,0.5555555555555556
jenkins,jenkins.model,Config,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,jenkins.model,GlobalComputerRetentionCheckIntervalConfigurationTest,57.0,36.0,7.0,1.0,0.75,0.0
jenkins,jenkins.model,JenkinsBuildsAndWorkspacesDirectoriesTest,73.0,26.0,6.0,4.0,0.8133333333333332,0.25
jenkins,jenkins.model,NewJobCopyFromTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.model,BuiltInNodeMigrationTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.model,PeepholePermalinkTest,1.0,1.0,3.0,2.0,1.5,0.0
jenkins,jenkins.model,JenkinsReloadConfigurationTest,8.0,0.0,2.0,1.0,0.125,0.0
jenkins,jenkins.model,BuiltInNodeMigrationPropertyTest,7.0,4.0,3.0,3.0,0.5,0.0
jenkins,jenkins.model,StartupTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.model,JenkinsVersionTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.model,NodeListenerTest,1.0,0.0,1.0,1.0,0.3333333333333333,0.0
jenkins,jenkins.model,ErrorPageTest,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,jenkins.model,RunIdMigratorTest,0.0,0.0,1.0,1.0,-0.0,0.0
